video_id,channel_Id,playlist_id,channelTitle,title,tags,duration,dimension,definition,projection,viewCount,likeCount,commentCount,publishdate,publishtime
UyWNbXEc35I,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Khai giảng lớp học người cao tuổi và xem bộ sưu tập chữ ký tại Fansign Đà Nẵng cùng ae FA,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'mixigaming', 'mixi vlog', 'mixi vlog 28', 'du lịch huế đà nẵng', 'refund gaming', 'refund vlog', 'refund meeting đà nẵng', 'mixigaming vlog đà nẵng', 'fan meeting độ mixi', 'độ mixi vlog']",01:22:57,2d,hd,rectangular,900539,16361,105.0,2024-07-03,16:52:20
2fmzVjloyQs,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(IDontFall) Cùng Độ Mixi và chú ngựa vượt ngàn chông gai, phá đảo không một động tác thừa.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'mixigaming', 'i dont fall', 'i dont fall game', 'i dont fall mixi gaming', 'miximoi', 'i dont fall gameplay', 'i dont fall gameplay pc', 'mixigaming i dont fall']",01:02:48,2d,hd,rectangular,473185,7899,258.0,2024-07-03,05:00:02
wwGfTvh6B1I,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Kể chuyện và xem ảnh chuyến đi Huế - Đà Nẵng cùng kế hoạch fansign tại địa điểm kế tiếp.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'mixigaming', 'mixi vlog', 'mixi vlog 28', 'du lịch huế đà nẵng', 'refund gaming', 'refund vlog', 'refund meeting đà nẵng', 'mixigaming vlog đà nẵng', 'fan meeting độ mixi', 'độ mixi vlog']",01:23:03,2d,hd,rectangular,806497,17088,100.0,2024-07-02,16:52:25
TcEagJLd-X8,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,MixiVLOG#28 : Du lịch Huế - Đà Nẵng cùng anh em Refund và kỷ niệm fansign gặp gỡ 1500 các bạn FA.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'mixigaming', 'mixi vlog', 'mixi vlog 28', 'du lịch huế đà nẵng', 'refund gaming', 'refund vlog', 'refund meeting đà nẵng', 'mixigaming vlog đà nẵng', 'fan meeting độ mixi', 'độ mixi vlog']",01:40:46,2d,hd,rectangular,2853648,63708,3075.0,2024-07-02,04:00:26
_p1xfv9d5rc,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Chained Together #2) Hành trình vượt khó trước báo thủ ABen của ba anh em cột kèo Mixi, Nhạc, BuNgô","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'chained together', 'chained together gameplay', 'chained together độ mixi', 'mixigaming', 'chained together mixigaming', 'aben', 'aben và độ mixi']",02:41:37,2d,hd,rectangular,1481550,16494,733.0,2024-06-24,10:00:35
vxJPQEK6-II,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Bật Hình Nảy Số 2024 #3) Chung kết mùa đầu tiên lên sóng & những màn rượt đuổi điểm số siêu gay cấn,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'mixigaming', 'độ mixi', 'độ mixi gameshow', 'bật hình nảy số', 'bật hình nảy số 2024', 'bật hình nảy số độ mixi', 'bật hình nảy số mixi gaming', 'chung kết', 'chung kết bật hình nảy số']",01:43:33,2d,hd,rectangular,543790,8662,242.0,2024-06-23,10:00:52
odhTIRqmBTM,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Rust) Cùng anh em Refund trở lại cuộc chiến sinh tồn hậu tận thế và gặp ngay máy nghiền đá Lekhoi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",03:12:54,2d,hd,rectangular,990257,11394,217.0,2024-06-22,10:00:50
BX6bKFpsrFE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Chained Together #1) Anh cả Mixi dẫn dắt các em Bô, Ben, Nhạc vượt ngàn chông gai,quyết không từ bỏ","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:54:06,2d,hd,rectangular,1193568,16673,512.0,2024-06-22,05:00:04
wB02HgaTXdY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Nhận kèo cờ tỉ phú bỏ nghề cùng Aben, Thầy Pino, Boongminz và kết quả ""không ai"" ngờ đến.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'ao làng pubg', 'ao làng', 'ao làng pubg mixi gaming', 'ao làng pubg độ mixi', 'thể thức mới ao làng pubg', 'ao làng pubg mixigaming']",02:00:33,2d,hd,rectangular,1238365,17460,128.0,2024-06-21,17:33:22
xq6QMpBHE-c,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Crime Boss: Rockay City) Bộ tứ bất hảo cân mọi nhiệm vụ với chiến thuật rambo - không thể cản bước.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:47:14,2d,hd,rectangular,637781,8750,97.0,2024-06-21,10:01:03
DTRu4xzIQpg,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Cảnh báo xuất hiện link bán cốc Mixi giả mạo, lên kế hoạch vạch mặt kẻ lừa đảo cùng ae FA","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'ao làng pubg', 'ao làng', 'ao làng pubg mixi gaming', 'ao làng pubg độ mixi', 'thể thức mới ao làng pubg', 'ao làng pubg mixigaming']",01:17:56,2d,hd,rectangular,579272,11846,116.0,2024-06-20,16:47:52
MKw2iF6hrI8,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(theHunter Call of the Wild) Thợ săn Mixi càn quét rừng xanh cùng hội chuyên gia phân tích sinh học.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",03:16:54,2d,hd,rectangular,899060,11650,254.0,2024-06-20,10:00:21
zl3N6Y-AXkA,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Mở chuyên án điều tra vụ trộm thế kỉ tại Sà Bì Chưởng cùng thám tử Thẩm Trọng Mixi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'ao làng pubg', 'ao làng', 'ao làng pubg mixi gaming', 'ao làng pubg độ mixi', 'thể thức mới ao làng pubg', 'ao làng pubg mixigaming']",01:13:00,2d,hd,rectangular,731287,13690,128.0,2024-06-18,16:43:52
yF-9hPUDzow,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Vanity Fair: The Pursuit #1) Đạo diễn Mixi Moi vất vả vượt ải mỹ nhân, chạm tới đỉnh cao danh vọng.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', ""Player Unknown's Battle Ground VN"", 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'simulator game', 'game tán gái', 'game tán gái trung quốc', 'mixi gaming', 'mixi gaming game', 'độ mixi simulator game', 'Vanity Fair: The Pursuit', 'vanity fair the pursuit', 'vanity fair the pursuit vietsub', 'vanity fair the pursuit độ mixi']",02:13:15,2d,hd,rectangular,397136,6630,300.0,2024-06-18,11:01:00
sKJ0M6If8OY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Mở form mua cốc mới & chương trình khánh thành điểm trường đầu tiên năm 2024 tại Hà Giang,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'ao làng pubg', 'ao làng', 'ao làng pubg mixi gaming', 'ao làng pubg độ mixi', 'thể thức mới ao làng pubg', 'ao làng pubg mixigaming']",01:41:29,2d,hd,rectangular,866934,19601,206.0,2024-06-17,17:14:10
2VODO5xso-Q,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Anh em Refund hừng hực khí thế quyết chiến 500bros và quả flash gia truyền tạo bước ngoặt định mệnh.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:44:12,2d,hd,rectangular,1135416,14325,292.0,2024-06-15,10:00:02
rHcF1znbxxk,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Bật Hình Nảy Số 2024 #2) Trai đẹp vô cùng tận đi thi và màn rượt đuổi điểm số gay cấn tại bảng B.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:07:22,2d,hd,rectangular,487815,8179,214.0,2024-06-15,05:00:36
9gzQkgYG5Gw,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Trò chuyện cùng anh em kênh chat FA trước ngày đi công tác & thử thách kiến thức bản thân,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'ao làng pubg', 'ao làng', 'ao làng pubg mixi gaming', 'ao làng pubg độ mixi', 'thể thức mới ao làng pubg', 'ao làng pubg mixigaming']",01:30:11,2d,hd,rectangular,698807,13577,89.0,2024-06-14,17:01:40
v1HU4rp_2UU,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Anomaly Exit) Họp hội những người overthinking trên chuyến tàu điện bất tận, không thấy điểm dừng.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:27:48,2d,hd,rectangular,968397,14202,173.0,2024-06-14,10:01:04
UDnuX3GQpK0,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Trở lại với Ao làng PUBG thể thức Duo sau thời gian dài và mở gói người nhà siêu ưu đãi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'ao làng pubg', 'ao làng', 'ao làng pubg mixi gaming', 'ao làng pubg độ mixi', 'thể thức mới ao làng pubg', 'ao làng pubg mixigaming']",01:48:28,2d,hd,rectangular,1088455,20814,168.0,2024-06-12,17:19:22
7xzD5534mT0,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Sea of Thieves 2024 #7) Bộ ba Mực Nướng ăn ý Mixi, Nhạc, KL7 và những màn hỗn chiến siêu mãn nhãn.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Mixigaming Shorts', 'Sea of Thieves 2024', 'sea of thieves', 'sea of thieves mixi', 'mixigaming', 'độ mixi sea of thieves', 'độ mixi sea of thieves 2024', 'mixi gaming sea of thieves 2024']",01:49:45,2d,hd,rectangular,562208,8469,243.0,2024-06-12,10:00:06
2CS-Nw5YrRQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(DailyVlog) Vào bếp cùng Độ Mixi, bật mí bí quyết gia truyền và lần đầu mực nướng chấm với tương cà.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'mixigaming', 'mixigaming vlog', 'độ mixi vlog', 'độ mixi daily vlog', 'vào bếp cùng độ mixi', 'độ mixi', 'độ mixi vào bếp', 'độ mixi nướng mực', 'vlog nướng mực']",00:41:27,2d,hd,rectangular,1121611,17678,264.0,2024-06-12,05:00:01
Cr4eH-ES1cU,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Nhật kí một ngày đau bụng của anh Độ Mixi và bất ngờ nhận gậy từ 2 người em thân thiết.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'restream mixi gaming', 'nhật kí đau bụng mixi gaming', 'nhật kí đau bụng độ mixi']",01:08:32,2d,hd,rectangular,591754,12603,75.0,2024-06-11,16:37:57
R-MFS9uKj5E,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Bật Hình Nảy Số 2024 #1) Khởi động gameshow mới cùng 4 cặp đấu bảng A và kết quả nằm ngoài dự tính.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:13:33,2d,hd,rectangular,573446,9606,196.0,2024-06-11,10:00:21
